511,574.34,575.34,569.76,1145.48
512,572.4,576.8,571.86,1153.05
513,576.27,578.15,569.96,1147.38
514,578.3,579.83,573.5,1160.51
515,581.13,581.76,577.27,1161.83
516,577.83,579.07,575.03,1156.92
517,573.36,574.62,559.4,1120.75
518,560.95,561.15,539.11,1098.21
519,553.09,560.77,552.9,1119.94
520,557.47,558.78,547.66,1103.89
521,570.36,574.09,561.52,1132.28
522,583.49,591.05,573.42,1177.74
523,587.4,588.65,563.89,1130.33
524,566.87,575.34,566.38,1135.04
525,569.56,573.24,561.9,1140.07
526,573.42,577.91,571.63,1156.78
527,581.63,586.75,578.11,1174.22
528,583.71,588.99,582.33,1169.72
529,587.88,593.71,583.92,1186.92
530,592.28,592.78,588.48,1183.44
531,588.17,597.71,587.63,1196.61
532,595.57,599.95,594.17,1199.51
533,598.46,604.17,597.76,1207.56
534,600.4,602.35,596.51,1199.05
535,599.32,601.19,597.87,1200.81
536,601.65,602.68,599.17,1200.49
537,600.43,607.8,600.3,1209.19
538,605.7,609.96,602.95,1216.66
539,609.71,612.15,604.61,1216.83
540,606.92,609.83,606.23,1215.87
541,607.89,609.81,600.86,1212.32
542,601.12,601.66,593.84,1199.4
543,605.23,605.73,602.49,1211.58
544,605.26,609.26,603.44,1214.92
545,608.86,610.79,607.02,1216.27
546,611.11,611.2,603.46,1211.46
547,605.58,606.55,599.8,1208.25
548,604.62,604.89,596.09,1196.7
549,595.97,601.67,589.88,1203.99
550,601.72,602.99,590.17,1185.8
551,588.79,593.21,584.08,1169.59
552,587.42,596.3,586.86,1188.84
553,595.1,603.5,594.3,1207.94
554,603.64,603.73,594.97,1195.97
555,597.73,602.55,595.45,1193.88
556,600.9,602.56,589.02,1179.8
557,589.88,590.24,570.84,1154.76
558,580.82,582.74,571.36,1155.55
559,578.84,583.6,563.64,1128.87
560,566.44,566.44,551.41,556.93
561,559.66,564.88,557.14,558.46
562,565.34,565.45,555.41,555.45
563,557.18,566.89,557.18,565.61
564,598.35,603.17,560.65,565.45
565,568.29,585.67,562.59,568.18
566,573.08,576.19,541.51,541.65
567,539.26,546.98,525.71,536.68
568,541.11,553.48,540.13,553.38
569,558.09,563.82,551.44,562.6
570,563.45,563.45,538.42,539.47
571,531.09,538.52,525.09,529.15
572,536.78,542.61,528.11,531.06
573,535.35,536.98,517.04,534.97
574,541.51,555.47,538.52,555.02
575,547.31,548,529.7,534.63
576,534.63,535.23,524.16,527.17
577,527.19,535.76,526.07,533.35
578,532.33,532.41,524.81,525.5
579,528.62,530.19,520.69,523.72
580,521.08,523.26,514.01,514.77
581,515.76,517.18,501.42,515.73
582,515.48,528.01,514.91,526.26
583,526.16,526.55,521.09,525.22
584,525.67,531.47,522.45,529.9
585,532.3,532.54,524.17,526.48
586,523.38,527.45,519.89,526.36
587,523.79,525.37,513.65,513.73
588,514.38,515.27,501.92,508.56
589,507.07,515.81,505.06,509.6
590,509.35,518.48,502.82,517.31
591,522.08,528.74,517.59,528.47
592,529.44,534.6,528.06,531.63
593,531.54,531.54,523.85,525.21
594,524.26,524.43,516,518.56
595,519.96,520.37,514.03,519.2
596,518.28,528.33,516.17,527.41
597,528.29,534.76,524.86,528.32
598,531.44,537.71,530.45,537.46
599,539.65,546.1,539.3,543.57
600,545.76,552.12,542.21,551.19
601,554.48,564.45,552.83,564.4
602,563.02,566.29,559.46,560.14
603,561.81,562.46,557.18,558.55
604,559.26,559.81,554.39,558.36
605,559.16,559.36,544.24,552.41
606,549.48,550.83,541.06,543.45
607,540.02,547.11,537.27,543.17
608,544.9,553.43,542.96,552.38
609,556.53,556.53,547.43,554.81
610,555.62,561.36,554.52,560.58
611,558.98,562.06,556.37,559.02
612,556.47,558.35,553.5,557.31
613,555.77,556.46,546.96,549.84
614,550.75,550.79,544.07,550.25
615,547.76,548.12,540.04,542.79
616,542.71,543.83,537.85,541.52
617,543.37,552.04,542.51,551.85
618,552.72,553.48,547.01,553.38
619,555.33,556.05,548.89,554.84
620,553.63,563.45,552.73,563.4
621,563.64,571.08,559.47,563.07
622,563.71,578.37,563.67,577.07
623,579.41,580.86,570.28,574.42
624,575.6,578.28,572.23,575.66
625,577.08,577.98,573.18,573.7
626,576.74,582.8,575.07,581.07
627,581.75,583.84,578.8,580.74
628,581.75,583.41,579.33,583.13
629,582.16,584.82,578,580.66
630,576.08,577.94,564.58,569.53
631,570.02,575.14,567.82,574.5
632,564.36,575.01,563.46,569.54
633,570.34,579.26,569.86,577.59
634,581,583.61,576.45,583.27
635,584.14,584.2,574.98,583.18
636,586.39,586.79,580.61,581.06
637,577.94,579.4,567.05,572.16
638,591.38,595.17,580.41,593.45
639,590.13,592.77,583.63,587.86
640,589.1,598.01,588.98,593.11
641,591.61,596.21,590.88,594.35
642,594.82,597.86,590.15,591.73
643,588.78,590.24,585.42,587.41
644,586.46,590.88,583.15,588.98
645,587.14,588.09,581.92,584.01
646,584.94,587.89,582.4,585.81
647,579.01,582.05,568.44,570.03
648,568.84,574.38,561.31,564.52
649,567.48,573.77,562.56,571.58
650,568.49,570.41,561.07,563.52
651,560.24,569.14,558.47,564.82
652,566.44,568.33,559.56,561.82
653,562.02,568.69,558.82,567.21
654,568.43,568.93,564.45,566.33
655,562.97,564.35,559.34,561.19
656,565.76,573.43,564.2,573.21
657,574.6,576.32,569.32,573.08
658,576.28,577.79,568.96,571.91
659,574.53,582.91,574.42,580.57
660,583.4,585.73,582.4,585.25
661,584.28,585.09,580.97,582.89
662,582.22,582.9,579.55,581.77
663,581.99,583.63,579.05,580.96
664,583.12,583.4,577.41,578.61
665,579.67,580.21,575,576.28
666,575.69,576.91,568.54,569.44
